lead_id,timestamp,channel,variant,device,time_spent_sec,converted,lead_quality_score,ad_spend_cpc
LD-45513,2026-06-24 15:14:23.623776807,Paid Search,VarB_Interactive,Desktop,27.2,0,0,3.91
LD-45514,2026-06-24 15:14:47.957636053,Email Direct,VarB_Interactive,Desktop,51.9,1,95,0.0
LD-45515,2026-06-24 15:14:52.331243466,Email Direct,VarB_Interactive,Mobile,8.2,0,0,0.0
LD-45516,2026-06-24 15:15:44.136512596,Paid Social,VarA_ShortForm,Desktop,22.3,0,0,2.08
LD-45517,2026-06-24 15:15:45.353165730,Paid Social,Control,Mobile,18.7,0,0,1.38
LD-45518,2026-06-24 15:16:43.278134866,Organic,Control,Desktop,5.1,0,0,0.0
LD-45519,2026-06-24 15:16:48.471450545,Email Direct,VarA_ShortForm,Desktop,7.4,0,0,0.0
LD-45520,2026-06-24 15:17:07.243411922,Organic,Control,Mobile,56.2,1,79,0.0
LD-45521,2026-06-24 15:17:38.860979407,Paid Social,VarA_ShortForm,Mobile,13.4,0,0,2.21
LD-45522,2026-06-24 15:18:04.387603125,Paid Search,VarA_ShortForm,Mobile,26.4,0,0,3.94
LD-45523,2026-06-24 15:18:45.670458939,Paid Search,VarB_Interactive,Mobile,5.5,0,0,2.85
LD-45524,2026-06-24 15:23:07.107698457,Email Direct,VarB_Interactive,Desktop,6.0,0,0,0.0
LD-45525,2026-06-24 15:23:17.021768733,Paid Social,VarB_Interactive,Mobile,7.5,0,0,1.34
LD-45526,2026-06-24 15:24:12.675935860,Paid Search,VarB_Interactive,Mobile,13.8,0,0,3.38
LD-45527,2026-06-24 15:26:44.292338007,Paid Search,VarA_ShortForm,Mobile,22.4,0,0,3.01
LD-45528,2026-06-24 15:27:49.284204825,Paid Search,VarA_ShortForm,Mobile,4.8,0,0,4.16
LD-45529,2026-06-24 15:28:12.520569009,Paid Search,Control,Mobile,13.0,0,0,3.33
LD-45530,2026-06-24 15:28:30.170847751,Organic,VarA_ShortForm,Mobile,18.1,0,0,0.0
LD-45531,2026-06-24 15:29:20.052240149,Organic,Control,Mobile,5.3,0,0,0.0
LD-45532,2026-06-24 15:30:27.647897668,Email Direct,VarA_ShortForm,Mobile,12.1,0,0,0.0
LD-45533,2026-06-24 15:33:29.339578790,Paid Search,VarA_ShortForm,Mobile,4.8,0,0,2.92
LD-45534,2026-06-24 15:34:52.011044567,Paid Search,VarA_ShortForm,Desktop,22.8,0,0,3.46
LD-45535,2026-06-24 15:35:44.609450091,Paid Search,VarA_ShortForm,Desktop,11.2,0,0,3.27
LD-45536,2026-06-24 15:36:53.384071619,Paid Search,VarA_ShortForm,Desktop,11.9,0,0,3.34
LD-45537,2026-06-24 15:40:55.513712550,Paid Search,Control,Mobile,4.2,0,0,4.13
LD-45538,2026-06-24 15:42:36.345646632,Organic,VarA_ShortForm,Desktop,17.4,1,72,0.0
LD-45539,2026-06-24 15:45:26.374485401,Organic,VarB_Interactive,Desktop,14.3,0,0,0.0
LD-45540,2026-06-24 15:46:43.935161156,Paid Search,Control,Desktop,4.9,0,0,2.74
LD-45541,2026-06-24 15:47:23.971493983,Paid Search,VarA_ShortForm,Mobile,6.2,0,0,4.16
LD-45542,2026-06-24 15:47:58.747141798,Paid Search,VarA_ShortForm,Mobile,5.1,0,0,3.77
LD-45543,2026-06-24 15:48:09.988430877,Email Direct,VarB_Interactive,Mobile,17.6,0,0,0.0
LD-45544,2026-06-24 15:51:15.224567851,Email Direct,VarA_ShortForm,Mobile,28.8,0,0,0.0
LD-45545,2026-06-24 15:51:47.780922599,Paid Social,Control,Mobile,39.5,0,0,2.36
LD-45546,2026-06-24 15:53:34.648458717,Organic,Control,Mobile,14.7,0,0,0.0
LD-45547,2026-06-24 15:54:54.169730434,Paid Search,VarB_Interactive,Desktop,4.4,0,0,2.75
LD-45548,2026-06-24 15:55:17.323551422,Paid Search,VarA_ShortForm,Desktop,21.3,1,82,3.96
LD-45549,2026-06-24 15:55:56.494357129,Paid Search,VarA_ShortForm,Desktop,18.6,0,0,2.46
LD-45550,2026-06-24 15:57:02.234065039,Paid Search,Control,Desktop,4.5,0,0,3.74
LD-45551,2026-06-24 15:57:05.901071341,Paid Social,Control,Mobile,12.5,0,0,1.62
LD-45552,2026-06-24 15:57:39.421937275,Paid Search,VarB_Interactive,Desktop,44.8,1,75,2.82
LD-45553,2026-06-24 15:59:55.955071894,Paid Social,VarB_Interactive,Desktop,26.6,0,0,1.72
LD-45554,2026-06-24 16:01:04.992007527,Paid Social,VarB_Interactive,Mobile,8.5,0,0,2.83
LD-45555,2026-06-24 16:01:25.648817355,Paid Social,VarA_ShortForm,Mobile,13.3,0,0,1.89
LD-45556,2026-06-24 16:01:52.966843410,Paid Search,Control,Desktop,63.1,1,79,3.58
LD-45557,2026-06-24 16:02:40.723834877,Paid Social,VarA_ShortForm,Desktop,21.2,0,0,2.44
LD-45558,2026-06-24 16:03:00.004346817,Paid Search,VarA_ShortForm,Desktop,4.9,0,0,4.16
LD-45559,2026-06-24 16:03:48.870913145,Organic,VarA_ShortForm,Desktop,3.6,0,0,0.0
LD-45560,2026-06-24 16:04:09.534514696,Paid Social,Control,Mobile,6.1,0,0,1.56
LD-45561,2026-06-24 16:04:36.215862970,Paid Search,VarA_ShortForm,Desktop,15.1,0,0,3.11
LD-45562,2026-06-24 16:05:00.660781320,Paid Social,VarB_Interactive,Mobile,9.0,0,0,2.55
LD-45563,2026-06-24 16:05:16.105198120,Paid Search,VarB_Interactive,Desktop,3.7,0,0,2.61
LD-45564,2026-06-24 16:06:33.246091706,Paid Search,Control,Mobile,7.5,0,0,3.69
LD-45565,2026-06-24 16:07:59.763629350,Paid Search,Control,Mobile,58.6,1,78,4.39
LD-45566,2026-06-24 16:08:26.370637674,Paid Search,VarA_ShortForm,Mobile,13.0,0,0,3.83
LD-45567,2026-06-24 16:11:01.121751228,Organic,VarB_Interactive,Mobile,3.7,0,0,0.0
LD-45568,2026-06-24 16:12:11.850470221,Paid Social,VarA_ShortForm,Mobile,27.6,1,76,1.34
LD-45569,2026-06-24 16:12:59.673552700,Paid Search,Control,Desktop,15.1,0,0,2.61
LD-45570,2026-06-24 16:13:08.610516474,Paid Social,VarB_Interactive,Mobile,5.5,0,0,1.7
LD-45571,2026-06-24 16:14:17.180980324,Paid Social,Control,Mobile,38.5,0,0,2.82
LD-45572,2026-06-24 16:16:09.688201410,Paid Search,Control,Desktop,13.8,0,0,2.54
LD-45573,2026-06-24 16:16:29.882657446,Paid Social,Control,Desktop,32.1,0,0,2.34
LD-45574,2026-06-24 16:16:58.379079049,Paid Social,Control,Mobile,11.9,0,0,2.38
LD-45575,2026-06-24 16:17:21.376923055,Paid Search,VarA_ShortForm,Mobile,20.6,1,72,4.25
LD-45576,2026-06-24 16:17:27.062844625,Paid Social,Control,Mobile,8.5,0,0,1.39
LD-45577,2026-06-24 16:17:46.764088325,Email Direct,VarB_Interactive,Desktop,33.3,0,0,0.0
LD-45578,2026-06-24 16:18:08.384319221,Paid Search,VarB_Interactive,Mobile,5.5,0,0,2.64
LD-45579,2026-06-24 16:18:45.242856136,Paid Social,Control,Mobile,31.5,0,0,2.33
LD-45580,2026-06-24 16:19:06.093289724,Organic,VarA_ShortForm,Mobile,6.9,0,0,0.0
LD-45581,2026-06-24 16:19:12.386226711,Email Direct,VarB_Interactive,Mobile,8.4,0,0,0.0
LD-45582,2026-06-24 16:19:25.414278233,Paid Social,Control,Mobile,25.1,0,0,2.5
LD-45583,2026-06-24 16:19:35.634539232,Email Direct,VarB_Interactive,Desktop,14.6,0,0,0.0
LD-45584,2026-06-24 16:21:12.009933308,Paid Social,VarA_ShortForm,Mobile,5.5,0,0,2.75
LD-45585,2026-06-24 16:21:20.634104927,Organic,VarA_ShortForm,Mobile,53.2,0,0,0.0
LD-45586,2026-06-24 16:23:44.329729659,Paid Search,VarA_ShortForm,Desktop,19.0,0,0,3.79
LD-45587,2026-06-24 16:25:29.273266235,Email Direct,VarA_ShortForm,Desktop,8.3,0,0,0.0
LD-45588,2026-06-24 16:26:17.200736807,Paid Search,VarA_ShortForm,Desktop,3.8,0,0,4.02
LD-45589,2026-06-24 16:26:29.640491097,Paid Search,VarB_Interactive,Mobile,4.5,0,0,4.35
LD-45590,2026-06-24 16:27:20.040278845,Email Direct,VarA_ShortForm,Mobile,3.9,0,0,0.0
LD-45591,2026-06-24 16:28:35.159294755,Email Direct,VarA_ShortForm,Mobile,24.1,0,0,0.0
LD-45592,2026-06-24 16:31:24.852706459,Paid Search,Control,Desktop,25.1,0,0,3.37
LD-45593,2026-06-24 16:31:30.226123483,Paid Search,Control,Desktop,21.5,0,0,3.73
LD-45594,2026-06-24 16:32:17.166862068,Paid Search,Control,Mobile,21.8,0,0,4.0
LD-45595,2026-06-24 16:32:31.809054571,Organic,Control,Mobile,3.3,0,0,0.0
LD-45596,2026-06-24 16:33:54.006950822,Paid Social,VarB_Interactive,Mobile,8.6,0,0,1.41
LD-45597,2026-06-24 16:34:48.177014272,Paid Social,Control,Mobile,24.9,0,0,2.76
LD-45598,2026-06-24 16:34:58.530513306,Email Direct,VarB_Interactive,Desktop,9.4,0,0,0.0
LD-45599,2026-06-24 16:35:00.923377814,Paid Social,VarB_Interactive,Mobile,54.2,1,83,1.97
LD-45600,2026-06-24 16:35:33.527873743,Organic,Control,Desktop,8.7,0,0,0.0
LD-45601,2026-06-24 16:36:24.730525470,Organic,Control,Mobile,4.3,0,0,0.0
LD-45602,2026-06-24 16:36:58.330655079,Paid Search,VarB_Interactive,Desktop,6.1,0,0,2.65
LD-45603,2026-06-24 16:36:58.590740267,Paid Social,Control,Mobile,8.9,0,0,2.9
LD-45604,2026-06-24 16:37:52.144363775,Paid Social,Control,Mobile,5.8,0,0,1.72
LD-45605,2026-06-24 16:37:52.269843527,Paid Social,VarB_Interactive,Mobile,11.8,0,0,2.27
LD-45606,2026-06-24 16:38:21.743967279,Paid Social,VarA_ShortForm,Mobile,7.6,0,0,2.28
LD-45607,2026-06-24 16:38:48.111972997,Paid Search,Control,Mobile,3.5,0,0,3.12
LD-45608,2026-06-24 16:39:02.129896443,Organic,VarB_Interactive,Mobile,16.9,0,0,0.0
LD-45609,2026-06-24 16:41:25.778794020,Paid Search,VarA_ShortForm,Mobile,24.2,1,80,3.19
LD-45610,2026-06-24 16:42:09.097724116,Paid Social,VarA_ShortForm,Mobile,9.0,0,0,1.51
LD-45611,2026-06-24 16:42:18.134328293,Paid Search,VarB_Interactive,Desktop,7.6,0,0,3.32
LD-45612,2026-06-24 16:43:04.646617882,Paid Social,Control,Mobile,5.2,0,0,2.11
LD-45613,2026-06-24 16:44:11.126977510,Organic,VarB_Interactive,Mobile,21.8,0,0,0.0
LD-45614,2026-06-24 16:44:11.908413775,Paid Social,VarB_Interactive,Mobile,3.5,0,0,2.66
LD-45615,2026-06-24 16:45:05.612976841,Paid Social,Control,Mobile,7.4,0,0,2.28
LD-45616,2026-06-24 16:45:45.915236163,Paid Search,VarA_ShortForm,Mobile,9.7,0,0,4.49
LD-45617,2026-06-24 16:45:57.238595566,Paid Social,VarA_ShortForm,Mobile,7.2,0,0,2.04
LD-45618,2026-06-24 16:46:28.779069516,Organic,Control,Mobile,32.8,0,0,0.0
LD-45619,2026-06-24 16:46:49.267859664,Organic,Control,Desktop,13.3,0,0,0.0
LD-45620,2026-06-24 16:49:09.366176802,Paid Social,VarA_ShortForm,Mobile,19.2,0,0,2.06
LD-45621,2026-06-24 16:49:18.890907903,Email Direct,VarA_ShortForm,Mobile,13.2,0,0,0.0
LD-45622,2026-06-24 16:49:34.125826502,Paid Search,VarA_ShortForm,Desktop,3.5,0,0,2.72
LD-45623,2026-06-24 16:50:15.479931421,Paid Social,VarB_Interactive,Mobile,5.4,0,0,2.42
LD-45624,2026-06-24 16:51:12.137088808,Email Direct,Control,Desktop,16.8,0,0,0.0
LD-45625,2026-06-24 16:51:35.783925966,Paid Search,VarA_ShortForm,Desktop,12.8,0,0,4.12
LD-45626,2026-06-24 16:52:43.855796309,Organic,VarB_Interactive,Desktop,17.6,0,0,0.0
LD-45627,2026-06-24 16:53:40.520698072,Email Direct,VarA_ShortForm,Mobile,19.5,1,80,0.0
LD-45628,2026-06-24 16:56:40.535907947,Email Direct,Control,Mobile,5.6,0,0,0.0
LD-45629,2026-06-24 16:58:16.240813007,Paid Search,Control,Mobile,48.3,1,86,4.1
LD-45630,2026-06-24 16:59:13.671016870,Paid Search,VarA_ShortForm,Desktop,12.0,0,0,4.01
LD-45631,2026-06-24 17:00:14.406532797,Email Direct,VarA_ShortForm,Mobile,8.8,0,0,0.0
LD-45632,2026-06-24 17:01:50.076283524,Paid Social,VarA_ShortForm,Mobile,13.8,0,0,1.55
LD-45633,2026-06-24 17:03:54.438850307,Paid Social,Control,Mobile,57.6,1,88,2.17
LD-45634,2026-06-24 17:05:36.177488705,Paid Search,Control,Desktop,6.2,0,0,3.02
LD-45635,2026-06-24 17:05:56.328827393,Paid Social,Control,Mobile,5.6,0,0,2.9
LD-45636,2026-06-24 17:06:55.561799891,Email Direct,Control,Desktop,10.7,0,0,0.0
LD-45637,2026-06-24 17:08:13.732408509,Paid Social,VarA_ShortForm,Mobile,39.9,0,0,1.97
LD-45638,2026-06-24 17:08:37.548175693,Paid Social,Control,Desktop,7.2,0,0,1.38
LD-45639,2026-06-24 17:08:48.770295439,Paid Social,Control,Mobile,5.0,0,0,2.25
LD-45640,2026-06-24 17:09:16.187395672,Organic,VarB_Interactive,Desktop,16.5,0,0,0.0
LD-45641,2026-06-24 17:09:57.724000821,Email Direct,VarA_ShortForm,Mobile,3.3,0,0,0.0
LD-45642,2026-06-24 17:10:01.386760502,Paid Social,VarA_ShortForm,Desktop,19.5,0,0,2.43
LD-45643,2026-06-24 17:10:06.495116637,Paid Search,Control,Desktop,15.4,0,0,3.57
LD-45644,2026-06-24 17:10:11.270727214,Paid Search,Control,Desktop,6.8,0,0,3.62
LD-45645,2026-06-24 17:12:01.770872755,Paid Social,Control,Mobile,8.6,0,0,1.56
LD-45646,2026-06-24 17:13:34.797461870,Paid Search,Control,Mobile,3.6,0,0,2.99
LD-45647,2026-06-24 17:15:06.063680936,Paid Social,VarB_Interactive,Mobile,25.7,0,0,1.91
LD-45648,2026-06-24 17:16:27.249860464,Paid Social,Control,Mobile,12.8,0,0,2.0
LD-45649,2026-06-24 17:16:29.491510223,Email Direct,VarB_Interactive,Desktop,6.5,0,0,0.0
LD-45650,2026-06-24 17:19:14.443262593,Paid Search,VarA_ShortForm,Desktop,18.0,0,0,2.72
LD-45651,2026-06-24 17:20:19.123352818,Paid Search,VarB_Interactive,Desktop,6.0,0,0,2.48
LD-45652,2026-06-24 17:21:33.487820125,Organic,Control,Desktop,10.0,0,0,0.0
LD-45653,2026-06-24 17:21:45.048740526,Paid Search,VarB_Interactive,Mobile,18.7,0,0,4.1
LD-45654,2026-06-24 17:27:38.419920910,Organic,VarA_ShortForm,Desktop,10.6,0,0,0.0
LD-45655,2026-06-24 17:28:47.462741620,Paid Social,VarB_Interactive,Mobile,25.3,0,0,2.84
LD-45656,2026-06-24 17:29:42.313867667,Paid Search,VarB_Interactive,Mobile,11.4,0,0,3.81
LD-45657,2026-06-24 17:31:22.559977535,Paid Search,Control,Desktop,17.1,0,0,3.85
LD-45658,2026-06-24 17:31:38.900144776,Paid Social,VarB_Interactive,Mobile,15.1,0,0,1.43
LD-45659,2026-06-24 17:33:17.231326023,Paid Search,Control,Desktop,47.2,1,90,2.63
LD-45660,2026-06-24 17:34:54.190200653,Organic,Control,Mobile,24.7,0,0,0.0
LD-45661,2026-06-24 17:36:27.628714306,Email Direct,VarA_ShortForm,Desktop,5.2,0,0,0.0
LD-45662,2026-06-24 17:36:36.821295978,Paid Social,VarB_Interactive,Mobile,4.0,0,0,1.3
LD-45663,2026-06-24 17:36:37.529824342,Organic,VarA_ShortForm,Desktop,24.1,0,0,0.0
LD-45664,2026-06-24 17:37:27.750685050,Paid Search,Control,Desktop,14.9,0,0,3.84
LD-45665,2026-06-24 17:39:15.893311471,Organic,Control,Mobile,46.1,0,0,0.0
LD-45666,2026-06-24 17:39:21.029468427,Email Direct,VarB_Interactive,Mobile,16.6,0,0,0.0
LD-45667,2026-06-24 17:39:23.872340073,Paid Social,VarA_ShortForm,Mobile,5.5,0,0,2.12
LD-45668,2026-06-24 17:41:10.673333794,Paid Search,VarA_ShortForm,Mobile,28.6,0,0,3.79
LD-45669,2026-06-24 17:43:30.276574639,Paid Social,Control,Desktop,32.4,0,0,1.82
LD-45670,2026-06-24 17:44:37.371498432,Organic,Control,Desktop,30.1,0,0,0.0
LD-45671,2026-06-24 17:45:54.584329481,Paid Search,VarA_ShortForm,Mobile,3.1,0,0,3.62
LD-45672,2026-06-24 17:45:57.230258897,Paid Search,VarB_Interactive,Desktop,12.9,0,0,2.83
LD-45673,2026-06-24 17:46:26.259706850,Paid Social,Control,Mobile,32.5,0,0,1.96
LD-45674,2026-06-24 17:46:52.062710461,Paid Social,VarB_Interactive,Desktop,14.2,0,0,2.22
LD-45675,2026-06-24 17:46:58.091241879,Paid Search,VarB_Interactive,Desktop,8.6,0,0,3.18
LD-45676,2026-06-24 17:54:08.536459823,Email Direct,VarB_Interactive,Mobile,41.7,1,80,0.0
LD-45677,2026-06-24 17:54:12.547584584,Organic,VarA_ShortForm,Mobile,11.4,0,0,0.0
LD-45678,2026-06-24 17:54:34.288415655,Paid Search,VarA_ShortForm,Mobile,5.9,0,0,3.56
LD-45679,2026-06-24 17:55:18.861116831,Organic,Control,Desktop,4.7,0,0,0.0
LD-45680,2026-06-24 17:55:59.571946632,Paid Search,Control,Desktop,4.5,0,0,2.43
LD-45681,2026-06-24 17:56:12.881337399,Paid Search,Control,Desktop,12.9,0,0,2.93
LD-45682,2026-06-24 17:57:03.222509942,Paid Search,VarA_ShortForm,Desktop,4.8,0,0,3.03
LD-45683,2026-06-24 17:58:51.067098499,Paid Social,VarA_ShortForm,Desktop,29.6,0,0,1.91
LD-45684,2026-06-24 17:58:52.895434829,Organic,VarA_ShortForm,Mobile,13.3,0,0,0.0
LD-45685,2026-06-24 18:00:44.838597162,Paid Search,VarB_Interactive,Mobile,7.1,0,0,4.1
LD-45686,2026-06-24 18:02:46.190464954,Paid Social,Control,Mobile,9.6,0,0,2.27
LD-45687,2026-06-24 18:02:51.658655100,Paid Search,VarB_Interactive,Desktop,8.7,0,0,4.2
LD-45688,2026-06-24 18:06:13.672648190,Paid Search,Control,Desktop,3.9,0,0,3.12
LD-45689,2026-06-24 18:06:57.452654785,Organic,VarB_Interactive,Desktop,14.6,0,0,0.0
LD-45690,2026-06-24 18:07:46.627914270,Email Direct,VarB_Interactive,Mobile,19.6,0,0,0.0
LD-45691,2026-06-24 18:08:00.028261298,Email Direct,VarA_ShortForm,Mobile,11.8,0,0,0.0
LD-45692,2026-06-24 18:08:28.183916529,Paid Social,Control,Mobile,12.1,0,0,1.59
LD-45693,2026-06-24 18:09:55.602707406,Paid Search,Control,Mobile,3.1,0,0,4.25
LD-45694,2026-06-24 18:10:14.543827777,Paid Search,VarA_ShortForm,Mobile,7.0,0,0,3.64
LD-45695,2026-06-24 18:10:21.747590438,Paid Search,VarB_Interactive,Desktop,6.0,0,0,2.86
LD-45696,2026-06-24 18:11:29.290590540,Organic,Control,Mobile,35.1,0,0,0.0
LD-45697,2026-06-24 18:12:05.262503397,Paid Social,VarB_Interactive,Mobile,4.4,0,0,1.26
LD-45698,2026-06-24 18:12:42.949497727,Paid Social,VarB_Interactive,Mobile,5.3,0,0,2.12
LD-45699,2026-06-24 18:12:48.221075787,Paid Social,VarA_ShortForm,Desktop,9.9,0,0,2.14
LD-45700,2026-06-24 18:14:32.102929468,Organic,VarB_Interactive,Desktop,5.5,0,0,0.0
LD-45701,2026-06-24 18:15:13.786980830,Paid Search,Control,Desktop,5.4,0,0,3.95
LD-45702,2026-06-24 18:15:19.451121068,Paid Search,Control,Mobile,22.8,0,0,2.64
LD-45703,2026-06-24 18:18:02.496719685,Paid Search,VarB_Interactive,Desktop,4.3,0,0,2.69
LD-45704,2026-06-24 18:18:58.180243571,Organic,Control,Mobile,12.8,0,0,0.0
LD-45705,2026-06-24 18:22:36.320009435,Email Direct,VarA_ShortForm,Desktop,30.1,0,0,0.0
LD-45706,2026-06-24 18:22:39.576925944,Paid Social,VarA_ShortForm,Mobile,25.5,1,65,2.31
LD-45707,2026-06-24 18:23:43.622661976,Paid Search,Control,Mobile,3.3,0,0,3.82
LD-45708,2026-06-24 18:23:46.549938671,Paid Search,VarA_ShortForm,Desktop,5.9,0,0,3.12
LD-45709,2026-06-24 18:23:47.998707587,Paid Search,VarB_Interactive,Desktop,11.5,0,0,4.14
LD-45710,2026-06-24 18:24:00.324056262,Organic,VarB_Interactive,Mobile,4.2,0,0,0.0
LD-45711,2026-06-24 18:25:13.814825135,Organic,Control,Mobile,12.0,0,0,0.0
LD-45712,2026-06-24 18:29:12.827422827,Paid Social,VarB_Interactive,Mobile,8.7,0,0,1.31
LD-45713,2026-06-24 18:29:33.699607979,Paid Search,VarA_ShortForm,Desktop,6.9,0,0,3.68
LD-45714,2026-06-24 18:33:20.248299778,Organic,Control,Mobile,8.2,0,0,0.0
LD-45715,2026-06-24 18:34:07.686408970,Paid Social,VarA_ShortForm,Mobile,23.5,1,74,2.26
LD-45716,2026-06-24 18:34:16.300679225,Paid Search,VarA_ShortForm,Mobile,13.4,0,0,4.3
LD-45717,2026-06-24 18:34:59.989265285,Paid Search,VarB_Interactive,Mobile,6.5,0,0,3.14
LD-45718,2026-06-24 18:35:28.189343225,Paid Social,VarB_Interactive,Mobile,10.4,0,0,1.65
LD-45719,2026-06-24 18:35:52.308386789,Organic,VarB_Interactive,Desktop,6.1,0,0,0.0
LD-45720,2026-06-24 18:36:04.359384919,Paid Social,VarB_Interactive,Mobile,3.1,0,0,1.52
LD-45721,2026-06-24 18:37:20.504685571,Paid Search,VarA_ShortForm,Desktop,6.9,0,0,4.38
LD-45722,2026-06-24 18:37:36.490088326,Paid Search,Control,Mobile,21.4,0,0,4.39
LD-45723,2026-06-24 18:37:43.077674504,Paid Search,VarA_ShortForm,Desktop,21.7,0,0,4.0
LD-45724,2026-06-24 18:38:06.337432030,Organic,VarA_ShortForm,Desktop,10.6,0,0,0.0
LD-45725,2026-06-24 18:38:47.549206721,Paid Search,Control,Mobile,8.8,0,0,3.44
LD-45726,2026-06-24 18:39:45.918807009,Paid Search,VarA_ShortForm,Mobile,12.3,0,0,4.2
LD-45727,2026-06-24 18:39:56.235389442,Paid Social,VarA_ShortForm,Desktop,7.8,0,0,1.28
LD-45728,2026-06-24 18:40:05.755838077,Paid Search,VarA_ShortForm,Desktop,4.0,0,0,4.05
LD-45729,2026-06-24 18:40:06.541419489,Paid Search,VarB_Interactive,Mobile,21.7,0,0,3.9
LD-45730,2026-06-24 18:41:13.471833594,Paid Social,VarA_ShortForm,Mobile,22.1,0,0,2.03
LD-45731,2026-06-24 18:43:01.139740191,Email Direct,Control,Desktop,7.1,0,0,0.0
LD-45732,2026-06-24 18:44:47.227783707,Paid Search,VarA_ShortForm,Mobile,16.5,0,0,4.26
LD-45733,2026-06-24 18:45:27.937874583,Organic,VarB_Interactive,Desktop,15.7,0,0,0.0
LD-45734,2026-06-24 18:46:14.289145859,Paid Social,Control,Mobile,3.4,0,0,1.89
LD-45735,2026-06-24 18:46:29.037863621,Organic,Control,Mobile,15.0,0,0,0.0
LD-45736,2026-06-24 18:47:09.030380730,Paid Social,Control,Mobile,8.8,0,0,2.35
LD-45737,2026-06-24 18:49:24.975758335,Paid Social,Control,Mobile,11.6,0,0,2.12
LD-45738,2026-06-24 18:50:41.397348982,Organic,VarB_Interactive,Mobile,22.4,0,0,0.0
LD-45739,2026-06-24 18:50:53.031705820,Paid Social,VarB_Interactive,Mobile,14.4,0,0,2.89
LD-45740,2026-06-24 18:51:18.654135711,Paid Search,VarA_ShortForm,Mobile,5.9,0,0,2.9
LD-45741,2026-06-24 18:51:46.046569605,Paid Social,VarB_Interactive,Mobile,51.0,1,78,2.88
LD-45742,2026-06-24 18:52:57.906923488,Paid Search,Control,Mobile,9.4,0,0,4.45
LD-45743,2026-06-24 18:53:22.705430416,Paid Search,VarA_ShortForm,Desktop,8.6,0,0,3.83
LD-45744,2026-06-24 18:56:49.954998779,Email Direct,Control,Desktop,28.5,0,0,0.0
LD-45745,2026-06-24 18:56:58.631952344,Paid Social,Control,Mobile,17.2,0,0,2.37
LD-45746,2026-06-24 18:57:19.544409389,Paid Search,VarA_ShortForm,Desktop,3.5,0,0,3.59
LD-45747,2026-06-24 18:58:08.982887314,Paid Search,VarA_ShortForm,Desktop,40.3,0,0,2.7
LD-45748,2026-06-24 19:03:46.329399548,Paid Social,VarA_ShortForm,Mobile,3.2,0,0,2.39
LD-45749,2026-06-24 19:06:54.669346186,Paid Search,VarB_Interactive,Mobile,23.6,0,0,2.8
LD-45750,2026-06-24 19:07:31.326084451,Paid Search,VarA_ShortForm,Desktop,7.4,0,0,4.12
LD-45751,2026-06-24 19:07:57.301986753,Paid Search,VarA_ShortForm,Desktop,3.8,0,0,3.91
LD-45752,2026-06-24 19:08:46.065637363,Paid Social,Control,Mobile,3.7,0,0,2.23
LD-45753,2026-06-24 19:08:53.420335955,Paid Social,VarA_ShortForm,Mobile,19.5,0,0,2.49
LD-45754,2026-06-24 19:12:29.793815649,Paid Search,Control,Mobile,7.2,0,0,3.64
LD-45755,2026-06-24 19:13:09.151717474,Organic,VarA_ShortForm,Mobile,25.8,1,67,0.0
LD-45756,2026-06-24 19:13:29.945832353,Email Direct,VarA_ShortForm,Desktop,3.8,0,0,0.0
LD-45757,2026-06-24 19:14:21.872220869,Paid Social,VarB_Interactive,Desktop,6.4,0,0,1.43
LD-45758,2026-06-24 19:15:43.414472937,Paid Search,VarB_Interactive,Desktop,5.7,0,0,4.18
LD-45759,2026-06-24 19:16:46.958545432,Paid Social,Control,Mobile,6.7,0,0,2.81
LD-45760,2026-06-24 19:17:18.119743232,Email Direct,VarA_ShortForm,Mobile,5.5,0,0,0.0
LD-45761,2026-06-24 19:18:32.122972121,Paid Search,VarA_ShortForm,Mobile,5.2,0,0,4.27
LD-45762,2026-06-24 19:20:07.117947721,Paid Social,VarB_Interactive,Mobile,37.7,1,89,1.61
LD-45763,2026-06-24 19:20:21.858740261,Email Direct,Control,Mobile,6.9,0,0,0.0
LD-45764,2026-06-24 19:20:48.946577130,Email Direct,Control,Desktop,9.2,0,0,0.0
LD-45765,2026-06-24 19:21:01.578528846,Paid Search,VarA_ShortForm,Desktop,25.5,1,78,3.54
LD-45766,2026-06-24 19:22:50.377081171,Paid Search,VarB_Interactive,Mobile,52.9,0,0,2.44
LD-45767,2026-06-24 19:22:59.794956533,Paid Search,VarB_Interactive,Desktop,3.8,0,0,3.2
LD-45768,2026-06-24 19:23:08.383148422,Organic,VarA_ShortForm,Desktop,8.5,0,0,0.0
LD-45769,2026-06-24 19:26:19.630844796,Paid Search,VarB_Interactive,Mobile,4.3,0,0,4.29
LD-45770,2026-06-24 19:28:10.702327278,Email Direct,VarA_ShortForm,Mobile,20.3,0,0,0.0
LD-45771,2026-06-24 19:28:35.567635270,Organic,Control,Mobile,15.5,0,0,0.0
LD-45772,2026-06-24 19:29:56.233057929,Organic,VarB_Interactive,Desktop,13.5,0,0,0.0
LD-45773,2026-06-24 19:30:43.563821122,Paid Social,VarA_ShortForm,Mobile,6.1,0,0,2.54
LD-45774,2026-06-24 19:32:56.525329638,Email Direct,Control,Desktop,8.4,0,0,0.0
LD-45775,2026-06-24 19:33:36.602419788,Paid Social,VarA_ShortForm,Mobile,23.7,0,0,2.42
